id,ra,dec,sky_zone,object_type
10807,116.9631712572,34.5552167866,H,STAR
7240,223.7783779224,21.8164754154,E,STAR
3523,13.7986840613,0.2027678078,J,GALAXY
2955,189.4825992423,65.7165154202,A,GALAXY
888,198.0744703606,0.44332425,F,STAR
10020,174.4844763687,56.8758990555,A,GALAXY
2158,357.2271347049,37.4574408939,C,STAR
8795,198.664041883,59.843942811,A,GALAXY
16964,148.5139700105,35.2176523612,D,STAR
3394,157.357813408,5.9632427065,B,GALAXY
3467,155.400137575,60.2276051884,D,STAR
5928,195.7153435157,67.422481661,A,GALAXY
5256,0.4133976817,20.6667325477,J,QUASAR
1561,43.0158473557,34.0101263622,J,STAR
14708,151.7882871615,36.5312069132,D,GALAXY
17491,327.767460395,2.7245661921,C,STAR
14931,,15.865060737,C,STAR
12795,262.5850802715,33.2546306428,G,STAR
11306,159.2679636898,39.389270835,D,GALAXY
6963,316.0663828995,-0.3188298707,C,GALAXY
10124,159.8504297044,4.7140704686,B,GALAXY
9779,143.8833461278,52.1472945901,D,STAR
14738,217.3723060131,2.3662540832,E,GALAXY
14190,,15.5908684951,F,STAR
2660,236.0099659853,39.2883524558,G,GALAXY
10413,251.673848083,29.0376604712,G,STAR
8717,13.9154010343,-0.8766538044,J,GALAXY
754,208.7143953926,25.5133355573,I,STAR
9425,138.3336400682,4.8444528609,B,GALAXY
12969,117.44439172,29.5301001969,H,GALAXY
8242,,-11.463746288,F,STAR
2587,131.2661258188,10.2340871764,B,GALAXY
17629,184.4152006289,58.0361951974,A,STAR
7528,113.9358141325,27.8971478873,H,STAR
9997,145.3172834181,27.4372915738,D,STAR
14923,169.4638601474,18.5063055784,F,STAR
5125,177.7770664297,-3.2515698921,F,GALAXY
2909,108.4288593502,40.232125632,H,STAR
2042,114.1554864185,15.4232715963,B,STAR
8346,144.8316303199,19.0180535902,B,GALAXY
9662,156.9454799148,55.5598399976,D,GALAXY
14804,194.9621141287,12.966191358,F,GALAXY
12899,216.4987930658,42.9197501746,I,QUASAR
16133,346.8235908389,-10.5270217967,C,STAR
7261,237.9158147313,15.3465549553,E,GALAXY
6869,184.1199539591,60.1038389752,A,GALAXY
7371,209.5128173966,15.731506301,E,GALAXY
14710,209.9552692951,14.8417790333,E,GALAXY
17519,156.69106324,31.6273080296,D,GALAXY
9405,219.3577949345,26.6953623804,E,STAR
5015,201.2140402422,36.2756104885,I,GALAXY
6640,226.5474667472,20.9313926328,E,GALAXY
12273,242.9566069291,19.4632870058,E,QUASAR
4068,210.3567889116,24.8563572769,I,STAR
8083,,14.015867346,C,STAR
16089,223.0906679694,36.4717729819,I,GALAXY
8744,110.6140417998,31.6788020171,H,STAR
5597,181.3398482024,6.2784321845,F,QUASAR
16173,,23.293213168,J,STAR
12074,212.8708390856,24.0385905379,I,GALAXY
2217,199.4086671091,-0.7503878906,F,STAR
4193,195.9995308659,64.6266310681,A,GALAXY
8332,350.2615307313,15.2224035177,C,GALAXY
13177,177.0891249503,59.8700491929,A,GALAXY
14392,124.2231811398,3.3737936791,B,GALAXY
7173,240.9815657442,18.2575231375,E,QUASAR
7634,318.6479575361,9.6733774746,C,STAR
13242,199.9512686638,32.8254191037,I,GALAXY
1975,248.2466187491,62.5208825662,G,STAR
4148,351.0766243694,14.653831522,C,GALAXY
2105,67.4474463078,26.1178331711,J,STAR
12014,178.8568210879,6.2521358592,F,GALAXY
1504,246.9655694683,27.2455646573,G,GALAXY
16977,254.707322885,20.4773424391,G,STAR
1032,211.7621831103,43.58854939,I,QUASAR
13807,132.8275206744,15.0259277306,B,GALAXY
7299,216.2125614588,44.4708390384,I,STAR
13519,224.9505630665,4.7193356933,E,GALAXY
10982,190.4165640784,12.2123996355,F,GALAXY
5400,126.1428718503,8.5350294905,B,GALAXY
16954,141.9448497099,35.9349011588,D,STAR
14099,356.3617479653,11.7807308009,C,GALAXY
1188,353.0727887772,18.3448131024,C,STAR
3841,158.5470172174,55.4091742594,D,STAR
5121,136.5828232302,60.162637945,H,QUASAR
351,40.3597312203,-7.3071448258,J,GALAXY
10127,203.0978966261,41.7738444228,I,STAR
1916,127.773772771,12.473867464,B,STAR
5433,156.9761394799,6.5187455261,B,QUASAR
12402,133.9839619425,4.0089738485,B,STAR
14973,122.2313756848,28.306224209,H,STAR
11489,221.7162138522,53.1445316736,I,GALAXY
9398,114.9386324679,32.3374116932,H,STAR
9024,136.0664139831,48.956248471,D,GALAXY
3960,118.5966152815,38.6532444418,H,GALAXY
12545,263.6585910548,34.3262242191,G,STAR
5611,332.7072099036,-0.8399594092,C,STAR
14346,17.9039825493,0.2727046299,J,GALAXY
14761,130.7992935846,11.0916883393,B,GALAXY
12354,146.8407758541,0.8862293708,B,GALAXY
17957,5.4976781051,3.2837255229,J,STAR
2171,330.5201106823,-0.3823254709,C,GALAXY
5930,135.1501297392,2.5853893573,B,GALAXY
15110,193.158567444,6.3370456186,F,GALAXY
2024,,29.4439304947,A,GALAXY
9624,204.5395017764,28.5252490379,I,STAR
17539,257.3968419932,63.1560960134,G,GALAXY
10215,23.7437659576,20.7638869157,J,QUASAR
15457,212.7532026302,24.7387299582,I,GALAXY
2370,220.1336565335,47.7057453106,I,GALAXY
15761,329.7569619553,44.0567416482,C,STAR
12391,154.1522056987,16.9706254939,B,GALAXY
16409,19.9603173125,25.8636447679,J,STAR
16009,148.7462644279,3.7984731686,B,GALAXY
146,,29.4447255032,J,GALAXY
3514,233.7383589588,23.5036786045,E,GALAXY
10340,173.701910958,64.8871041857,A,STAR
17838,229.2446238046,60.8876519703,I,QUASAR
11907,37.2579525811,26.5782852398,J,STAR
2055,24.5827162568,-10.4476251718,J,STAR
8005,143.6927914402,34.7060571861,D,GALAXY
15807,227.843803586,27.5115820945,E,QUASAR
4100,3.2123134568,17.1986450079,J,GALAXY
6233,259.8871860938,27.241831337,G,STAR
1889,42.6437883458,33.3947054016,J,STAR
4924,35.8513291722,23.7339846023,J,STAR
654,18.8033910432,13.137329504,J,STAR
3903,144.741131396,53.0935864354,D,STAR
7206,125.0892749395,30.1937761228,H,QUASAR
9151,,44.5178225994,I,GALAXY
4402,189.8666534602,-1.0304659626,F,STAR
7801,166.4222681843,59.8212229869,A,QUASAR
6757,166.7733318309,28.7869244646,D,GALAXY
10277,193.9676019466,30.7150821045,I,GALAXY
3521,185.2506146748,34.762749121,A,GALAXY
8343,156.6258028774,36.1167607526,D,STAR
11249,258.6501193386,57.4930773688,G,GALAXY
9381,,54.3698545971,A,QUASAR
14053,224.2946418064,17.1877824464,E,GALAXY
14651,199.5161342364,38.2718161567,I,GALAXY
2689,219.0067994389,52.5320735329,I,GALAXY
17130,255.0333553958,40.8255970207,G,STAR
12423,199.7815395681,28.5896407812,I,GALAXY
11965,201.9226509952,12.3708261437,F,GALAXY
7758,19.1978549806,1.1600248744,J,GALAXY
2488,142.2418042495,43.5364652181,D,STAR
14895,213.4851296004,39.5355513756,I,GALAXY
1082,144.4013974085,23.4062872898,B,GALAXY
10618,122.5791919241,8.7300750884,B,GALAXY
6823,183.9011257659,14.1004819857,F,GALAXY
13598,180.4778940921,34.0155114122,A,STAR
5090,42.0284441091,34.2056305652,J,STAR
12016,132.9401050651,4.380061382,B,GALAXY
14816,209.9298310075,21.3015425289,E,GALAXY
15027,156.3043567548,52.8786809582,D,GALAXY
17824,155.2323292191,6.1433936439,B,GALAXY
5973,215.8918057475,5.3314054116,E,GALAXY
2183,217.6245020073,13.6533424901,E,GALAXY
14231,207.4715563492,63.2303199577,I,GALAXY
4831,232.1434537435,-1.1250699026,E,GALAXY
4237,197.4244174478,41.0516005538,I,GALAXY
6851,131.3974299296,23.4898824319,B,STAR
11852,17.9855723324,17.4414534764,J,GALAXY
14009,207.4606545698,46.2645094971,I,GALAXY
14215,105.7670099548,29.691899076,H,STAR
17705,151.9162786638,37.9969589686,D,STAR
15831,180.9808681662,20.5163666025,F,STAR
14390,3.7067236089,-8.8063774094,J,STAR
15573,199.2814385558,57.5394966374,I,GALAXY
16499,168.6556226476,41.1899764543,A,GALAXY
4941,9.3742256716,25.4083034864,J,STAR
13384,164.5251720973,2.3895995851,F,GALAXY
11667,220.1169410279,14.8272427879,E,GALAXY
9288,117.2880808245,52.1690570508,H,GALAXY
4159,43.6374353556,-1.910949295,J,STAR
8444,230.6144265137,7.6820323497,E,GALAXY
5697,258.2942001471,62.7482368047,G,GALAXY
14970,146.1001022804,35.1344150038,D,GALAXY
10856,204.3233868407,27.8212631978,I,STAR
9849,206.5280044941,27.8004765353,I,GALAXY
3112,149.8745415323,21.3891780083,B,GALAXY
12786,152.883740615,25.2482656104,D,STAR
6445,124.125767651,19.1744153632,B,STAR
3502,,-3.534538517,J,STAR
17596,,5.4145450457,F,STAR
9640,264.7796454067,57.758338697,G,STAR
3528,228.7085396636,18.5182979704,E,GALAXY
10093,253.9291302145,12.82077423,G,STAR
1988,220.4800427193,55.5344488906,I,STAR
16096,13.175013033,28.7305149792,J,QUASAR
5952,192.9400880391,30.6315582483,I,STAR
12076,189.7811859194,-2.8394711454,F,GALAXY
15720,136.3675387888,10.4879899772,B,GALAXY
8426,152.3019570502,48.272829624,D,GALAXY
16505,246.673998651,29.6974901544,G,STAR
15290,210.2481787978,25.7266175169,I,GALAXY
1602,232.5945457463,30.7482385705,G,GALAXY
8134,19.8441643834,25.2208571147,J,STAR
4235,174.2468080228,56.5935053237,A,GALAXY
10234,107.0091579661,40.4184133524,H,STAR
13855,191.6539421591,57.3397341616,A,GALAXY
10163,322.7139182362,-0.7126819238,C,STAR
9784,178.3960283129,21.4464352279,F,GALAXY
1343,8.4201695808,7.2077565483,J,STAR
8248,170.3729765676,8.4935822894,F,GALAXY
1091,209.137492794,25.645362543,I,GALAXY
17514,152.4967496134,38.1951980932,D,GALAXY
7488,322.0194094406,0.1035552372,C,STAR
15169,217.1236678617,-1.5638819983,E,GALAXY
1120,148.05982402,7.6325736087,B,GALAXY
5487,199.445645856,41.8862062348,I,STAR
5084,249.0848851364,25.3682691913,G,GALAXY
2168,203.6978726354,40.3995135189,I,STAR
13009,175.4869831354,60.2836058108,A,GALAXY
6681,207.1262689307,5.1481390638,E,GALAXY
5500,219.5800975705,64.5316189329,I,STAR
14485,244.2858673093,34.0599621921,G,STAR
11942,123.6410950241,56.0170655829,H,GALAXY
10050,334.7166224843,-1.0900097372,C,STAR
7328,229.9019914418,16.4113722578,E,GALAXY
3924,180.5297271646,-1.0400180139,F,STAR
4279,187.3186541778,-1.320271513,F,STAR
15080,117.4513104774,26.5097633436,H,STAR
17295,225.1986335422,8.0557958998,E,GALAXY
8230,264.0024940472,65.1492113728,G,STAR
5639,195.0593316497,19.6377224362,F,STAR
9946,224.7050935346,9.0636974329,E,GALAXY
12774,243.4653515868,17.3372501242,E,QUASAR
7151,335.0436303016,-3.0457742886,C,GALAXY
14475,251.6570990516,41.9004641606,G,STAR
11393,41.7370117653,-9.1642423189,J,STAR
1166,340.8077837251,0.7672714662,C,STAR
4273,179.8828890233,41.3510089321,A,STAR
3098,126.634727597,8.6956935132,B,GALAXY
14676,126.775286615,12.0862274181,B,GALAXY
3208,354.1578058913,8.9498149356,C,STAR
13703,20.4946226522,30.7248411858,J,STAR
5352,250.1682427779,36.1905968732,G,STAR
3990,255.8073228414,27.8861691815,G,STAR
13900,247.3539964984,11.7022520279,E,GALAXY
14714,215.0625098448,24.758412665,E,GALAXY
4653,,22.6324687493,J,STAR
5273,204.0966521314,17.1289511492,F,QUASAR
6628,237.7638639497,52.3953145491,G,GALAXY
17936,165.861621009,13.7464741171,F,QUASAR
7544,213.9717587047,57.0321764743,I,STAR
227,160.5890660117,6.0698271348,B,GALAXY
15948,227.7227520909,38.7770378207,I,STAR
1531,121.4542927503,6.7615126862,B,STAR
4287,186.1803246833,7.7426899269,F,GALAXY
7701,335.5392816094,-1.2352352857,C,STAR
767,,59.1706699973,I,GALAXY
7918,156.9231017788,54.1367664941,D,STAR
9440,1.018622218,-5.7390387107,J,STAR
9085,222.3735007841,17.4992858833,E,GALAXY
17103,132.9508975848,5.0226721613,B,STAR
3693,247.615643574,46.1680442372,G,GALAXY
7497,156.3389004596,2.7916058059,B,GALAXY
3044,202.1563535423,-0.0667422208,F,GALAXY
8220,7.6621156813,2.3361284438,J,GALAXY
6569,129.5079986444,7.892967721,B,GALAXY
15116,218.9710206886,45.2395098675,I,STAR
10449,33.0765138277,-0.4599993024,J,GALAXY
8241,126.3706184009,31.230271632,H,STAR
2159,166.2517829183,33.5946586903,D,STAR
12827,146.9853089135,55.7500176577,D,GALAXY
7995,26.8034372275,29.319706246,J,STAR
11477,131.0604230254,21.4453380312,B,STAR
12416,233.6289973178,25.1740577098,E,GALAXY
15012,137.4840090042,23.4929186437,B,GALAXY
14232,242.4412142347,21.716174017,E,STAR
4875,234.4732146493,29.8668981963,G,GALAXY
7992,28.36333761,29.8107716513,J,STAR
6730,357.5730873944,-1.5907051034,C,STAR
14827,,21.3965218457,C,STAR
10378,32.0122147823,23.2688472693,J,STAR
2459,121.4161939422,16.092582641,B,QUASAR
7048,,27.7685875004,C,GALAXY
16050,347.5414017897,6.9235770916,C,GALAXY
14363,145.462316383,12.1837588259,B,GALAXY
5049,151.4480308377,64.9639852716,D,GALAXY
13047,215.6866942139,2.6834554712,E,STAR
14831,225.8428861759,26.7758622999,E,GALAXY
4502,201.6494351089,32.7608953846,I,GALAXY
13908,210.9506374146,14.5857847721,E,GALAXY
12577,125.6187838159,38.5554537672,H,GALAXY
446,145.02145114,43.7116128537,D,STAR
13263,193.4978360536,59.7668968638,A,STAR
10299,210.5868101185,55.3094131774,I,GALAXY
11969,165.3530214845,41.1465064976,D,QUASAR
602,224.6423856276,18.8763982651,E,GALAXY
535,238.1196689071,21.1238071405,E,QUASAR
865,119.552635812,40.7341691825,H,GALAXY
9948,204.8956915064,28.1827696876,I,STAR
2659,231.0052361946,-1.2247015097,E,STAR
13759,136.1087890407,19.905965178,B,GALAXY
16689,209.5943478507,37.5820167863,I,GALAXY
17337,224.9566569868,53.3191734979,I,QUASAR
3489,121.4472007316,28.1277267124,H,STAR
14355,193.5988801063,58.8946643316,A,GALAXY
12750,191.3341711472,36.9586257964,A,STAR
984,,56.4539040006,I,GALAXY
2803,138.6355190091,25.6343742525,B,GALAXY
1104,195.8403379051,-0.7706371166,F,GALAXY
849,178.8210418691,21.7118590389,F,GALAXY
8536,216.0865523576,5.2535001071,E,QUASAR
14156,82.5585171054,63.4877094275,H,STAR
13329,154.8926494181,-1.0093341952,B,GALAXY
7642,,32.9577280094,I,GALAXY
12187,185.1140790352,14.5573573113,F,GALAXY
17868,51.7050187551,-0.0072461582,J,STAR
1100,201.539563945,21.0060759976,F,GALAXY
8831,185.704728781,66.862586874,A,GALAXY
3094,133.3833527827,16.6137765815,B,GALAXY
9508,129.5773324728,33.2724884688,H,GALAXY
6756,244.3194162555,25.5323747434,G,GALAXY
2727,214.9182557048,33.4685407689,I,GALAXY
14620,217.1779069309,5.3050671882,E,GALAXY
2111,30.627780591,-7.8947939686,J,QUASAR
7191,235.6012498143,16.0777532226,E,STAR
15545,,48.3540070262,A,STAR
729,240.7567431787,53.2398866307,G,GALAXY
1768,180.782299796,41.5502772066,A,GALAXY
7905,113.4418798984,42.3134426506,H,QUASAR
13993,161.0740751867,39.7028450068,D,GALAXY
1740,165.897700446,41.6352525174,D,STAR
2257,149.0462611374,31.6079745213,D,QUASAR
16481,158.0390696326,53.3201869051,D,GALAXY
6350,242.7061993716,0.3128535481,E,GALAXY
15782,199.1752612009,8.0210981726,F,GALAXY
1619,135.7712652926,30.5013584349,D,QUASAR
4940,345.1821240163,5.9905151762,C,STAR
11589,203.9598984813,28.8024312662,I,QUASAR
2822,348.5640293816,21.3124270838,C,STAR
617,148.7230964107,28.9153344093,D,GALAXY
11502,198.7491348214,41.7477191925,I,STAR
4751,195.8971103569,-0.820218535,F,QUASAR
11599,317.4248421426,10.7488680808,C,GALAXY
12911,2.3647395832,14.3991864627,J,GALAXY
17743,206.218472237,25.4855491113,I,GALAXY
3794,15.0512525297,1.2155802438,J,STAR
3512,243.2181077539,42.8156538197,G,QUASAR
1207,1.2110449745,-5.6407199244,J,STAR
7339,,-1.2025717348,J,GALAXY
8330,125.6244966395,58.3512351254,H,GALAXY
1825,175.2387828978,12.190456384,F,GALAXY
4285,200.635726133,55.7424388016,I,GALAXY
3401,211.4166730438,44.1077736544,I,GALAXY
1718,27.5491478909,32.7339952407,J,STAR
17006,195.0281079387,7.5109909579,F,GALAXY
8803,142.1881558488,51.3657721334,D,STAR
2376,118.4714966456,49.2214171053,H,GALAXY
12200,122.1371475395,16.6032360238,B,GALAXY
5227,,36.2808435959,A,GALAXY
17234,114.6795912461,47.4110051211,H,QUASAR
2340,242.8721335683,47.5471640672,G,QUASAR
14076,226.2206723384,5.9280758286,E,STAR
1965,108.5328722609,30.6852553477,H,STAR
3791,208.2458209136,18.4260144491,E,STAR
11775,155.8752130447,18.5740631052,B,STAR
1860,120.4803764988,1.0634643833,B,STAR
5896,158.8053669759,39.1184053224,D,GALAXY
6778,216.4282663008,29.7267100318,I,GALAXY
6799,247.3708436806,63.2097298499,G,STAR
14717,228.6803980151,48.5855233658,I,STAR
14732,16.6739036941,0.9061939083,J,STAR
11103,316.2064711949,-1.204585283,C,GALAXY
15474,221.2830698916,44.3329152729,I,GALAXY
4842,235.5260609356,53.0605260716,G,GALAXY
7818,113.5269050616,65.3828073249,H,STAR
12977,152.3672853445,36.3746410412,D,STAR
620,141.457288458,2.0336232776,B,QUASAR
12983,,52.4330773407,A,GALAXY
1146,167.9711071144,55.766154226,A,GALAXY
17810,146.2245204063,34.1630216478,D,GALAXY
12216,,28.6390941412,I,GALAXY
10505,140.9913538984,13.4531271733,B,GALAXY
15704,164.9762300571,7.5819589587,F,GALAXY
2779,,19.0883273191,C,QUASAR
17327,199.9011583335,58.4289056527,I,GALAXY
10031,245.4914165107,23.8107495777,G,STAR
10925,196.7545294097,26.0115081282,I,STAR
11405,232.3462483507,1.1455764479,E,GALAXY
10588,209.84283226,10.7211022641,E,GALAXY
3921,229.9568279053,7.8128115118,E,GALAXY
17459,347.9836565672,6.510201534,C,STAR
10996,214.4327298043,56.7247336152,I,STAR
6186,220.7752701267,51.2340299599,I,GALAXY
5795,73.8591900054,-5.7516278785,J,STAR
2437,132.811626813,34.9547594571,H,GALAXY
17529,244.7645566616,52.3138014331,G,STAR
13310,220.7799924008,20.1469548656,E,GALAXY
402,246.4659308691,14.4665342344,E,STAR
14910,147.4627435185,5.7460189286,B,GALAXY
9239,171.4774593996,47.7603876857,A,GALAXY
14108,132.9382166288,61.3826434435,H,GALAXY
6312,256.5632132393,24.7515897181,G,STAR
11262,260.7258687405,32.2074060572,G,GALAXY
11970,7.6163409767,6.9188202482,J,STAR
10492,18.2138989656,-10.1816848555,J,GALAXY
9354,243.1885758596,14.9205927711,E,GALAXY
683,184.2634387792,-2.8701082864,F,GALAXY
1588,162.8008846317,27.8859783369,D,GALAXY
5198,219.0311998336,60.1075620993,I,GALAXY
13073,60.536492627,-6.6831214798,J,STAR
3349,231.9437336627,18.6377380683,E,GALAXY
12417,21.811890977,38.3663645765,J,STAR
15065,346.7348825326,13.9913097139,C,STAR
15884,222.3088384257,30.5569700316,I,GALAXY
951,154.6162275388,4.1688628088,B,GALAXY
1078,197.9044108432,40.8516180148,I,QUASAR
9619,19.8830839071,2.503913568,J,STAR
11096,19.7929753847,-10.1492093108,J,GALAXY
2837,343.4403999554,33.1897037994,C,GALAXY
6485,325.7080697366,-6.8871183485,C,GALAXY
14737,201.151328402,40.8745786379,I,STAR
17565,192.3531868271,56.6209906045,A,GALAXY
17889,356.756030126,18.7613462374,C,STAR
12791,208.0643621777,17.2929740948,E,GALAXY
652,211.6942588735,10.3874854615,E,GALAXY
4454,250.7111227382,23.125907384,G,GALAXY
17276,194.5648979085,27.0872176077,I,GALAXY
17069,159.776556651,4.8032156728,B,GALAXY
6049,183.977999237,59.9033757746,A,GALAXY
7969,133.5494050745,10.3891478048,B,STAR
15395,201.8650032513,10.4385481086,F,STAR
6488,27.1441037079,-6.7440053429,J,GALAXY
1223,342.6849593556,13.1950328595,C,GALAXY
4754,223.2841122615,-1.421112293,E,STAR
14899,159.0999130872,4.1381444804,B,GALAXY
5459,223.7570345823,21.538064878,E,GALAXY
11937,213.222256109,53.3232255831,I,GALAXY
4540,80.6196631396,16.5216935631,H,STAR
13076,,1.0267800794,C,STAR
10514,168.4094549484,59.2375329873,A,STAR
8349,11.7678647837,8.376833689,J,STAR
15279,336.9311003094,12.6723234999,C,GALAXY
15939,133.5633629688,2.0684391189,B,STAR
10931,194.9244996429,-0.6579846051,F,STAR
6690,213.5205742624,55.3566712498,I,STAR
17709,243.194483478,7.1462176785,E,STAR
2098,334.4812926283,24.0860797819,C,GALAXY
2056,138.9344801043,66.1668848001,D,GALAXY
6590,107.047165673,29.1664802342,H,STAR
12869,211.0235576567,0.059625376,E,STAR
7388,134.5930370878,12.6738685384,B,GALAXY
9287,154.6249957887,37.4868091487,D,GALAXY
9147,148.9610741032,35.6324455355,D,QUASAR
4639,245.8457718521,30.3077555682,G,STAR
12708,326.8164574166,10.9320203933,C,GALAXY
6559,19.3592793683,25.2377438364,J,STAR
16827,120.9500128006,55.1556309694,H,GALAXY
16537,255.2389323624,38.8499147705,G,STAR
11037,333.0275702653,-9.3257332376,C,GALAXY
2874,192.0704612362,-0.8580974049,F,GALAXY
14955,221.7541388447,50.7946531332,I,QUASAR
5970,136.027481757,31.145137524,D,GALAXY
10555,171.8117753899,41.2937846086,A,STAR
4060,134.1024616008,10.5741494008,B,GALAXY
3629,187.9602612103,1.3847254577,F,GALAXY
10881,230.3905867071,2.5689259661,E,GALAXY
16890,150.2089303424,13.7370160156,B,GALAXY
10383,187.6514425988,57.3163738919,A,GALAXY
8844,110.0806472409,-0.4138958187,B,STAR
14767,232.3593884892,24.2157695379,E,GALAXY
11257,150.64607229,14.6861936724,B,STAR
2157,233.663871351,31.595957234,G,GALAXY
578,171.0180332809,21.8928757932,F,GALAXY
1069,114.3936582727,65.2520280072,H,STAR
164,,4.2325322535,F,GALAXY
10239,167.1806216818,-17.451390067,F,STAR
16437,114.6966164053,41.7486879395,H,STAR
5177,160.1971394931,19.3633289269,B,GALAXY
4552,203.9032342825,18.5172574063,F,GALAXY
11774,232.9339416711,57.7744479551,G,GALAXY
15772,148.7598220869,7.0798834418,B,GALAXY
4678,220.7645723272,55.4422265075,I,QUASAR
13323,239.9103651931,3.48324133,E,STAR
8754,25.0993482244,22.4151551579,J,STAR
998,180.3163081305,56.5008590338,A,GALAXY
15950,154.5566467698,37.1816900773,D,QUASAR
13188,201.8999333217,47.6473615939,I,GALAXY
7955,190.9798189347,29.6303963741,I,GALAXY
646,161.9626030016,6.6392246312,F,GALAXY
12752,238.5104243476,12.2984211019,E,GALAXY
12741,158.8344797599,45.7445793373,D,GALAXY
12352,150.1823546072,5.0883938454,B,GALAXY
10256,146.9917981086,54.2931625425,D,GALAXY
17023,168.0360737488,66.2019008294,A,STAR
12268,219.768734637,16.0619789216,E,GALAXY
6285,202.3850805516,32.5713857258,I,GALAXY
2636,117.3065230041,36.5836282516,H,STAR
9069,164.7318335865,39.995657286,D,GALAXY
7832,216.8128472225,23.4863923302,E,QUASAR
9795,214.6717939614,-2.4439317564,E,GALAXY
6878,186.8404130987,1.2793447031,F,GALAXY
15484,152.5979998083,7.5222491755,B,GALAXY
5374,171.5766729515,39.0247091681,A,GALAXY
10658,199.0832726891,20.9164601776,F,GALAXY
11136,215.9759263194,51.9617589889,I,GALAXY
